,n,NWEIGHT43,,Num,Final Analysis Weight for replicate 43,0-29878.1,WEIGHTS
,n,NWEIGHT44,,Num,Final Analysis Weight for replicate 44,0-29896.1,WEIGHTS
,n,NWEIGHT45,,Num,Final Analysis Weight for replicate 45,0-29729.0,WEIGHTS
,n,NWEIGHT46,,Num,Final Analysis Weight for replicate 46,0-29102.7,WEIGHTS
,n,NWEIGHT47,,Num,Final Analysis Weight for replicate 47,0-30069.6,WEIGHTS
,n,NWEIGHT48,,Num,Final Analysis Weight for replicate 48,0-29343.3,WEIGHTS
,n,NWEIGHT49,,Num,Final Analysis Weight for replicate 49,0-29590.4,WEIGHTS
,n,NWEIGHT50,,Num,Final Analysis Weight for replicate 50,0-30026.6,WEIGHTS
,n,NWEIGHT51,,Num,Final Analysis Weight for replicate 51,0-29246.6,WEIGHTS
,n,NWEIGHT52,,Num,Final Analysis Weight for replicate 52,0-29445.5,WEIGHTS
,n,NWEIGHT53,,Num,Final Analysis Weight for replicate 53,0-30131.5,WEIGHTS
,n,NWEIGHT54,,Num,Final Analysis Weight for replicate 54,0-29439.3,WEIGHTS
,n,NWEIGHT55,,Num,Final Analysis Weight for replicate 55,0-29216.0,WEIGHTS
,n,NWEIGHT56,,Num,Final Analysis Weight for replicate 56,0-29202.9,WEIGHTS
,n,NWEIGHT57,,Num,Final Analysis Weight for replicate 57,0-29818.7,WEIGHTS
,n,NWEIGHT58,,Num,Final Analysis Weight for replicate 58,0-29817.8,WEIGHTS
,n,NWEIGHT59,,Num,Final Analysis Weight for replicate 59,0-29606.4,WEIGHTS
,n,NWEIGHT60,,Num,Final Analysis Weight for replicate 60,0-29818.2,WEIGHTS
,n,BTUEL,,Num,"Total electricity use, in thousand Btu, 2020, including self-generation of solar power",143.32-628155.47,End-use Model
,n,DOLLAREL,,Num,"Total electricity cost, in dollars, 2020",-889.48-15680.18,End-use Model
unnecessary,n,ELXBTU,,Num,Conversion factor from kilowatthours to thousand Btu,3.412,End-use Model
unnecessary?,n,PERIODEL,,Num,Number of days covered by Energy Supplier Survey electricity billing data and used to calculate annual consumption and expenditures,"1  330 days or more
2  At least 146, but fewer than 330 days
3  At least 60, but fewer than 146 days
4  Fewer than 60 days
5  No billing data collected or billing data not used",End-use Model
imputation,n,ZELAMOUNT,,Num,Imputation flag for total electricity use,"0 Not imputed
1 Imputed amount and cost
2 Imputed only amount for SOLAR=1 cases",End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHSPH,,Num,"Calibrated electricity usage for space heating, main and secondary, in kilowatt-hours, 2020",0-49544.4,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHCOL,,Num,"Calibrated electricity usage for space cooling (central air conditioning, individual units, and evaporative coolers), in kilowatthours, 2020",0-31758.14,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHWTH,,Num,"Calibrated electricity usage for water heating, main and secondary, in kilowatthours, 2020",0-25824.46,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHRFG,,Num,"Calibrated electricity usage for all refrigerators, in kilowatthours, 2020",0-9278.57,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHRFG1,,Num,"Calibrated electricity usage for first refrigerators, in kilowatt-hours, 2020",0-2181.92,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHRFG2,,Num,"Calibrated electricity usage for second refrigerators, in kilowatt-hours, 2020",0-1953.3,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHFRZ,,Num,"Calibrated electricity usage for freezers, in kilowatt-hours, 2020",0-4693.99,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHCOK,,Num,"Calibrated electricity usage for cooking (cooktops, ovens, and ranges), in kilowatt-hours, 2020",0-3205.28,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHMICRO,,Num,"Calibrated electricity usage for microwaves, in kilowatt-hours, 2020",0-782.51,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHCW,,Num,"Calibrated electricity usage for clothes washers, in kilowatt-hours, 2020",0-733.16,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHCDR,,Num,"Calibrated electricity usage for clothes dryers, in kilowatt-hours, 2020",0-7881.8,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHDWH,,Num,"Calibrated electricity usage for dishwashers, in kilowatt-hours, 2020",0-1098.97,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHLGT,,Num,"Calibrated electricity usage for indoor and outdoor lighting, in kilowatthours, 2020",3.91-14482.85,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHTVREL,,Num,"Calibrated electricity usage for televisions and related peripherals, in kilowatt-hours, 2020",0-5911.44,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHTV1,,Num,"Calibrated electricity usage for first televisions, in kilowatt-hours, 2020",0-1998.69,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHTV2,,Num,"Calibrated electricity usage for second televisions, in kilowatt-hours, 2020",0-1412.35,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHTV3,,Num,"Calibrated electricity usage for third televisions, in kilowatt-hours, 2020",0-1401.68,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHAHUHEAT,,Num,"Calibrated electricity usage for distributing space heating via furnace fans and boiler pumps, in kilowatt-hours, 2020",0-9722.82,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHAHUCOL,,Num,"Calibrated electricity usage for furnace fans used for cooling, in kilowatt-hours, 2020",0-9052.71,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHCFAN,,Num,"Calibrated electricity usage for ceiling fans, in kilowatt-hours, 2020",0-2250.68,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHDHUM,,Num,"Calibrated electricity usage for dehumidifiers, in kilowatt-hours, 2020",0-11301.76,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHHUM,,Num,"Calibrated electricity usage for humidifiers, in kilowatt-hours, 2020",0-1899.64,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHPLPMP,,Num,"Calibrated electricity usage for swimming pool pumps, in kilowatt-hours, 2020",0-16367.59,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHHTBPMP,,Num,"Calibrated electricity usage for hot tub pumps, in kilowatt-hours, 2020",0-2218.44,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHHTBHEAT,,Num,"Calibrated electricity usage for hot tub heaters, in kilowatt-hours, 2020",0-6493.69,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHEVCHRG,,Num,"Calibrated electricity usage for charging electric vehicles, in kilowatt-hours, 2020",0-22743.16,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHNEC,,Num,"Calibrated electricity usage for other purposes not elsewhere classified, in kilowatt-hours, 2020",0-163828.84,End-use Model
ignore these data points - this is the total energy usage broken down by how it's used - redundant and this is part of what we want to model,n,KWHOTH,,Num,"Calibrated electricity usage for end uses other than space heating, space cooling, water heating, and refrigerators, in kilowatt-hours, 2020",15.51-175602.87,End-use Model
,n,BTUELSPH,,Num,"Calibrated electricity usage for space heating, main and secondary, in thousand Btu, 2020",0-169045.5,End-use Model
,n,BTUELCOL,,Num,"Calibrated electricity usage for space cooling (central air conditioning, individual units, and evaporative coolers), in thousand Btu, 2020",0-108358.78,End-use Model
,n,BTUELWTH,,Num,"Calibrated electricity usage for water heating, main and secondary, in thousand Btu, 2020",0-88113.06,End-use Model
,n,BTUELRFG,,Num,"Calibrated electricity usage for all refrigerators, in thousand Btu, 2020",0-31658.47,End-use Model
,n,BTUELRFG1,,Num,"Calibrated electricity usage for first refrigerators, in thousand Btu, 2020",0-7444.7,End-use Model
,n,BTUELRFG2,,Num,"Calibrated electricity usage for second refrigerators, in thousand Btu, 2020",0-6664.65,End-use Model
,n,BTUELFRZ,,Num,"Calibrated electricity usage for freezers, in thousand Btu, 2020",0-16015.9,End-use Model
,n,BTUELCOK,,Num,"Calibrated electricity usage for cooking (cooktops, ovens, and ranges), in thousand Btu, 2020",0-10936.43,End-use Model
,n,BTUELMICRO,,Num,"Calibrated electricity usage for microwaves, in thousand Btu, 2020",0-2669.92,End-use Model
,n,BTUELCW,,Num,"Calibrated electricity usage for clothes washers, in thousand Btu, 2020",0-2501.55,End-use Model
,n,BTUELCDR,,Num,"Calibrated electricity usage for clothes dryers, in thousand Btu, 2020",0-26892.7,End-use Model
,n,BTUELDWH,,Num,"Calibrated electricity usage for dishwashers, in thousand Btu, 2020",0-3749.68,End-use Model
,n,BTUELLGT,,Num,"Calibrated electricity usage for indoor and outdoor lighting, in thousand Btu, 2020",13.34-49415.47,End-use Model
,n,BTUELTVREL,,Num,"Calibrated electricity usage for televisions and related peripherals, in thousand Btu, 2020",0-20169.84,End-use Model
,n,BTUELTV1,,Num,"Calibrated electricity usage for first televisions, in thousand Btu, 2020",0-6819.53,End-use Model
,n,BTUELTV2,,Num,"Calibrated electricity usage for second televisions, in thousand Btu, 2020",0-4818.93,End-use Model
,n,BTUELTV3,,Num,"Calibrated electricity usage for third televisions, in thousand Btu, 2020",0-4782.52,End-use Model
,n,BTUELAHUHEAT,,Num,"Calibrated electricity usage for distributing space heating via furnace fans and boiler pumps, in thousand Btu, 2020",0-33174.25,End-use Model
,n,BTUELAHUCOL,,Num,"Calibrated electricity usage for furnace fans used for cooling, in thousand Btu, 2020",0-30887.84,End-use Model
,n,BTUELCFAN,,Num,"Calibrated electricity usage for ceiling fans, in thousand Btu, 2020",0-7679.32,End-use Model
,n,BTUELDHUM,,Num,"Calibrated electricity usage for dehumidifiers, in thousand Btu, 2020",0-38561.59,End-use Model
,n,BTUELHUM,,Num,"Calibrated electricity usage for humidifiers, in thousand Btu, 2020",0-6481.59,End-use Model
,n,BTUELPLPMP,,Num,"Calibrated electricity usage for swimming pool pumps, in thousand Btu, 2020",0-55846.21,End-use Model
,n,BTUELHTBPMP,,Num,"Calibrated electricity usage for hot tub pumps, in thousand Btu, 2020",0-7569.33,End-use Model
,n,BTUELHTBHEAT,,Num,"Calibrated electricity usage for hot tub heaters, in thousand Btu, 2020",0-22156.46,End-use Model
,n,BTUELEVCHRG,,Num,"Calibrated electricity usage for charging electric vehicles, in thousand Btu, 2020",0-77599.66,End-use Model
,n,BTUELNEC,,Num,"Calibrated electricity usage for other purposes not elsewhere classified, in thousand Btu, 2020",0-558984,End-use Model
,n,BTUELOTH,,Num,"Calibrated electricity usage for end uses other than space heating, space cooling, water heating, and refrigerators, in thousand Btu, 2020",52.94-599156.98,End-use Model
,n,DOLELSPH,,Num,"Calibrated electricity cost for space heating, main and secondary, in US dollars, 2020",-65.47-5147.51,End-use Model
,n,DOLELCOL,,Num,"Calibrated electricity cost for space cooling (central air conditioning, individual units, and evaporative coolers), in US dollars, 2020",-30.45-3570.14,End-use Model
,n,DOLELWTH,,Num,"Calibrated electricity cost for water heating, main and secondary, in US dollars, 2020",-32.01-3464.08,End-use Model
,n,DOLELRFG,,Num,"Calibrated electricity cost for all refrigerators, in US dollars, 2020",-76.79-1249.18,End-use Model
,n,DOLELRFG1,,Num,"Calibrated electricity cost for first refrigerators, in US dollars, 2020",-56.53-761.99,End-use Model
,n,DOLELRFG2,,Num,"Calibrated electricity cost for second refrigerators, in US dollars, 2020",-20.26-487.2,End-use Model
,n,DOLELFRZ,,Num,"Calibrated electricity cost for freezers, in US dollars, 2020",-8.83-780.69,End-use Model
,n,DOLELCOK,,Num,"Calibrated electricity cost for cooking (cooktops, ovens, and ranges), in US dollars, 2020",-5.59-484.78,End-use Model
,n,DOLELMICRO,,Num,"Calibrated electricity cost for microwaves, in US dollars, 2020",-15.05-184.23,End-use Model
,n,DOLELCW,,Num,"Calibrated electricity cost for clothes washers, in US dollars, 2020",-7.01-107.55,End-use Model
,n,DOLELCDR,,Num,"Calibrated electricity cost for clothes dryers, in US dollars, 2020",-7.69-1515.05,End-use Model
,n,DOLELDWH,,Num,"Calibrated electricity cost for dishwashers, in US dollars, 2020",-11.56-247.47,End-use Model
,n,DOLELLGT,,Num,"Calibrated electricity cost for indoor and outdoor lighting, in US dollars, 2020",-276.43-2916.37,End-use Model
,n,DOLELTVREL,,Num,"Calibrated electricity cost for televisions and related peripherals, in US dollars, 2020",-87.01-916.85,End-use Model
,n,DOLELTV1,,Num,"Calibrated electricity cost for first televisions, in US dollars, 2020",-16.71-348.83,End-use Model
,n,DOLELTV2,,Num,"Calibrated electricity cost for second televisions, in US dollars, 2020",-4.6-188.9,End-use Model
,n,DOLELTV3,,Num,"Calibrated electricity cost for third televisions, in US dollars, 2020",-0.51-253.01,End-use Model
,n,DOLELAHUHEAT,,Num,"Calibrated electricity cost for distributing space heating via furnace fans and boiler pumps, in US dollars, 2020",-58.15-1185.88,End-use Model
,n,DOLELAHUCOL,,Num,"Calibrated electricity cost for furnace fans used for cooling, in US dollars, 2020",-2.9-961.11,End-use Model
,n,DOLELCFAN,,Num,"Calibrated electricity cost for ceiling fans, in US dollars, 2020",-5.75-332.77,End-use Model
,n,DOLELDHUM,,Num,"Calibrated electricity cost for dehumidifiers, in US dollars, 2020",-3.07-1647.69,End-use Model
,n,DOLELHUM,,Num,"Calibrated electricity cost for humidifiers, in US dollars, 2020",-1.03-288.48,End-use Model
,n,DOLELPLPMP,,Num,"Calibrated electricity cost for swimming pool pumps, in US dollars, 2020",-23.86-1877.1,End-use Model
,n,DOLELHTBPMP,,Num,"Calibrated electricity cost for hot tub pumps, in US dollars, 2020",-53.92-335.08,End-use Model
,n,DOLELHTBHEAT,,Num,"Calibrated electricity cost for hot tub heaters, in US dollars, 2020",-151.67-903.73,End-use Model
,n,DOLELEVCHRG,,Num,"Calibrated electricity cost for charging electric vehicles, in US dollars, 2020",-33.98-2263.7,End-use Model
,n,DOLELNEC,,Num,"Calibrated electricity cost for other purposes not elsewhere classified, in US dollars, 2020",-121.45-13953.5,End-use Model
,n,DOLELOTH,,Num,"Calibrated electricity cost for end uses other than space heating, space cooling, water heating, and refrigerators, in US dollars, 2020",-782.24-14956.31,End-use Model
do we want totals broken down by type of energy?,n,CUFEETNG,,Num,"Total natural gas use, in hundred cubic feet, 2020",0-11091.03,End-use Model
do we want totals broken down by type of energy?,n,BTUNG,,Num,"Total natural gas use, in thousand Btu, 2020",0-1134708.69,End-use Model
do we want totals broken down by type of energy?,n,DOLLARNG,,Num,"Total natural gas cost, in dollars, 2020",0-8154.98,End-use Model
unnecessary,n,NGXBTU,,Num,"Conversion factor from hundred cubic feet of natural gas to thousand Btu, including both heat content and housing unit elevation","77-108 With natural gas use
-2 Not applicable, no natural gas use",End-use Model
,n,PERIODNG,,Num,Number of days covered by Energy Supplier Survey natural gas billing data and used to calculate annual consumption and expenditures,"1  330 days or more
2  At least 146, but fewer than 330 days
3  At least 60, but fewer than 146 days
4  Fewer than 60 days
5  No billing data collected or billing data not used
-2 Not applicable, no natural gas use",End-use Model
imputation flag,n,ZNGAMOUNT,,Num,Imputation flag for total natural gas use,"0 Not imputed
1 Imputed amount and cost
-2 Not applicable, no natural gas use",End-use Model
calibration for natural gas use,n,BTUNGSPH,,Num,"Calibrated natural gas usage for space heating, main and secondary, in thousand Btu, 2020",0-365556.71,End-use Model
calibration for natural gas use,n,BTUNGWTH,,Num,"Calibrated natural gas usage for water heating, main and secondary, in thousand Btu, 2020",0-125687.15,End-use Model
calibration for natural gas use,n,BTUNGCOK,,Num,"Calibrated natural gas usage for cooking (cooktops, ovens, and ranges), in thousand Btu, 2020",0-36429.48,End-use Model
calibration for natural gas use,n,BTUNGCDR,,Num,"Calibrated natural gas usage for clothes dryers, in thousand Btu, 2020",0-22707.48,End-use Model
calibration for natural gas use,n,BTUNGPLHEAT,,Num,"Calibrated natural gas usage for swimming pool heaters, in thousand Btu, 2020",0-183303.25,End-use Model
calibration for natural gas use,n,BTUNGHTBHEAT,,Num,"Calibrated natural gas usage for hot tub heaters, in thousand Btu, 2020",0-16261.31,End-use Model
calibration for natural gas use,n,BTUNGNEC,,Num,"Calibrated natural gas usage for other purposes not elsewhere classified, in thousand Btu, 2020",0-661287.23,End-use Model
calibration for natural gas use,n,BTUNGOTH,,Num,"Calibrated natural gas usage for end uses other than space heating and water heating, in thousand Btu, 2020",0-745899.26,End-use Model
calibration for natural gas use,n,CUFEETNGSPH,,Num,"Calibrated natural gas usage for space heating, main and secondary, in hundred cubic feet, 2020",0-3573.08,End-use Model
calibration for natural gas use,n,CUFEETNGWTH,,Num,"Calibrated natural gas usage for water heating, main and secondary, in hundred cubic feet, 2020",0-1355.09,End-use Model
calibration for natural gas use,n,CUFEETNGCOK,,Num,"Calibrated natural gas usage for cooking (cooktops, ovens, and ranges), in hundred cubic feet, 2020",0-358.02,End-use Model
calibration for natural gas use,n,CUFEETNGCDR,,Num,"Calibrated natural gas usage for clothes dryers, in hundred cubic feet, 2020",0-257.92,End-use Model
calibration for natural gas use,n,CUFEETNGPLHEAT,,Num,"Calibrated natural gas usage for swimming pool heaters, in hundred cubic feet, 2020",0-1788.8,End-use Model
calibration for natural gas use,n,CUFEETNGHTBHEAT,,Num,"Calibrated natural gas usage for hot tub heaters, in hundred cubic feet, 2020",0-157.18,End-use Model
calibration for natural gas use,n,CUFEETNGNEC,,Num,"Calibrated natural gas usage for other purposes not elsewhere classified, in hundred cubic feet, 2020",0-6463.65,End-use Model
calibration for natural gas use,n,CUFEETNGOTH,,Num,"Calibrated natural gas usage for end uses other than space heating and water heating, in hundred cubic feet, 2020",0-7290.68,End-use Model
calibration for natural gas use,n,DOLNGSPH,,Num,"Calibrated natural gas cost for space heating, main and secondary, in US dollars, 2020",0-4201.47,End-use Model
calibration for natural gas use,n,DOLNGWTH,,Num,"Calibrated natural gas cost for water heating, main and secondary, in US dollars, 2020",0-3341.66,End-use Model
calibration for natural gas use,n,DOLNGCOK,,Num,"Calibrated natural gas cost for cooking (cooktops, ovens, and ranges), in US dollars, 2020",0-832.6,End-use Model
calibration for natural gas use,n,DOLNGCDR,,Num,"Calibrated natural gas cost for clothes dryers, in US dollars, 2020",0-370.71,End-use Model
calibration for natural gas use,n,DOLNGPLHEAT,,Num,"Calibrated natural gas cost for swimming pool heaters, in US dollars, 2020",0-1906.65,End-use Model
calibration for natural gas use,n,DOLNGHTBHEAT,,Num,"Calibrated natural gas cost for hot tub heaters, in US dollars, 2020",0-191.77,End-use Model
calibration for natural gas use,n,DOLNGNEC,,Num,"Calibrated natural gas cost for other purposes not elsewhere classified, in US dollars, 2020",0-4752.57,End-use Model
calibration for natural gas use,n,DOLNGOTH,,Num,"Calibrated natural gas cost for end uses other than space heating and water heating, in US dollars, 2020",0-5360.67,End-use Model
"note above, do we want to break down by type?",n,GALLONLP,,Num,"Total propane use, in gallons, 2020",0-3982.57,End-use Model
,n,BTULP,,Num,"Total propane use, in thousand Btu, 2020",0-364215.39,End-use Model
,n,DOLLARLP,,Num,"Total propane cost, in dollars, 2020",0-6621.44,End-use Model
unnecessary,n,LPXBTU,,Num,Conversion factor from gallons of propane to thousand Btu,"91.45 With propane use
-2 Not applicable, no propane use",End-use Model
unnecessary,n,PERIODLP,,Num,Number of days covered by Energy Supplier Survey propane delivery data and used to calculate annual consumption and expenditures,"1  366 days or more 
2  At least 1, but fewer than 366 days
5  No delivery data collected or delivery data not used
-2 Not applicable, no propane use",End-use Model
imputation flag,n,ZLPAMOUNT,,Num,Imputation flag for total propane use,"0 Not imputed
1 Imputed amount and cost
-2 Not applicable, no propane use",End-use Model
calibration for propane use,n,BTULPSPH,,Num,"Calibrated propane usage for space heating, main and secondary, in thousand Btu, 2020",0-336569.68,End-use Model
calibration for propane use,n,BTULPWTH,,Num,"Calibrated propane usage for water heating, main and secondary,  in thousand Btu, 2020",0-45679.06,End-use Model
calibration for propane use,n,BTULPCOK,,Num,"Calibrated propane usage for cooking (cooktops, ovens, and ranges), in thousand Btu, 2020",0-12061.04,End-use Model
calibration for propane use,n,BTULPCDR,,Num,"Calibrated propane usage for clothes dryers, in thousand Btu, 2020",0-9343.22,End-use Model
calibration for propane use,n,BTULPNEC,,Num,"Calibrated propane usage for other purposes not elsewhere classified, in thousand Btu, 2020",0-144340.11,End-use Model
calibration for propane use,n,BTULPOTH,,Num,"Calibrated propane usage for end uses other than space heating and water heating, in thousand Btu, 2020",0-144340.11,End-use Model
calibration for propane use,n,GALLONLPSPH,,Num,"Calibrated propane usage for space heating, main and secondary, in gallons, 2020",0-3680.27,End-use Model
calibration for propane use,n,GALLONLPWTH,,Num,"Calibrated propane usage for water heating, main and secondary, in gallons, 2020",0-499.48,End-use Model
calibration for propane use,n,GALLONLPCOK,,Num,"Calibrated propane usage for cooking (cooktops, ovens, and ranges), in gallons, 2020",0-131.88,End-use Model
calibration for propane use,n,GALLONLPCDR,,Num,"Calibrated propane usage for clothes dryers, in gallons, 2020",0-102.16,End-use Model
calibration for propane use,n,GALLONLPNEC,,Num,"Calibrated propane usage for other purposes not elsewhere classified, in gallons, 2020",0-1578.31,End-use Model
calibration for propane use,n,GALLONLPOTH,,Num,"Calibrated propane usage for end uses other than space heating and water heating, in gallons, 2020",0-1578.31,End-use Model
calibration for propane use,n,DOLLPSPH,,Num,"Calibrated propane cost for space heating, main and secondary, in US dollars, 2020",0-6118.84,End-use Model
calibration for propane use,n,DOLLPWTH,,Num,"Calibrated propane cost for water heating, main and secondary, in US dollars, 2020",0-1847.33,End-use Model
calibration for propane use,n,DOLLPCOK,,Num,"Calibrated propane cost for cooking (cooktops, ovens, and ranges), in US dollars, 2020",0-681.43,End-use Model
calibration for propane use,n,DOLLPCDR,,Num,"Calibrated propane cost for clothes dryers, in US dollars, 2020",0-268.04,End-use Model
calibration for propane use,n,DOLLPNEC,,Num,"Calibrated propane cost for other purposes not elsewhere classified, in US dollars, 2020",0-3233.35,End-use Model
calibration for propane use,n,DOLLPOTH,,Num,"Calibrated propane cost for space heating, in US dollars, 2020",0-3233.35,End-use Model
same as above?,n,GALLONFO,,Num,"Total fuel oil/kerosene use, in gallons, 2020",0-3102.82,End-use Model
,n,BTUFO,,Num,"Total fuel oil/kerosene use, in thousand Btu, 2020",0-426268.5,End-use Model
unnecessary,n,DOLLARFO,,Num,"Total fuel oil/kerosene cost, in dollars, 2020",0-7003.69,End-use Model
unnecessary,n,FOXBTU,,Num,Conversion factor from gallons of fuel oil/kerosene to thousand Btu,"137.38 With fuel oil use
-2 Not applicable, no fuel oil/kerosene use",End-use Model
unnecessary,n,PERIODFO,,Num,Number of days covered by Energy Supplier Survey fuel oil/kerosene delivery data and used to calculate annual consumption and expenditures,"1  366 days or more 
2  At least 1, but fewer than 366 days
5  No delivery data collected or delivery data not used
-2 Not applicable, no fuel oil/kerosene use",End-use Model
imputation flag,n,ZFOAMOUNT,,Num,Imputation flag for total fuel oil/kerosene use,"0 Not imputed
1 Imputed amount and cost
-2 Not applicable, no fuel oil/kerosene use",End-use Model
same as above types,n,BTUFOSPH,,Num,"Calibrated fuel oil/kerosene usage for space heating, main and secondary,  in thousand Btu, 2020",0-396395,End-use Model
same as above types,n,BTUFOWTH,,Num,"Calibrated fuel oil/kerosene usage for water heating, main and secondary, in thousand Btu, 2020",0-51331.07,End-use Model
same as above types,n,BTUFONEC,,Num,"Calibrated fuel oil/kerosene usage for other purposes not elsewhere classified, in thousand Btu, 2020",0-160524.58,End-use Model
same as above types,n,BTUFOOTH,,Num,"Calibrated fuel oil/kerosene usage for end uses other than space heating and water heating, in thousand Btu, 2020",0-160524.58,End-use Model
same as above types,n,GALLONFOSPH,,Num,"Calibrated fuel oil/kerosene usage for space heating, main and secondary, in gallons, 2020",0-2885.37,End-use Model
same as above types,n,GALLONFOWTH,,Num,"Calibrated fuel oil/kerosene usage for water heating, main and secondary, in gallons, 2020",0-373.64,End-use Model
same as above types,n,GALLONFONEC,,Num,"Calibrated fuel oil/kerosene usage for other purposes not elsewhere classified, in gallons, 2020",0-1168.46,End-use Model
same as above types,n,GALLONFOOTH,,Num,"Calibrated fuel oil/kerosene usage for end uses other than space heating and water heating, in gallons, 2020",0-1168.46,End-use Model
same as above types,n,DOLFOSPH,,Num,"Calibrated fuel oil/kerosene cost for space heating, main and secondary, in US dollars, 2020",0-6512.86,End-use Model
same as above types,n,DOLFOWTH,,Num,"Calibrated fuel oil/kerosene cost for water heating, main and secondary, in US dollars, 2020",0-1148.18,End-use Model
same as above types,n,DOLFONEC,,Num,"Calibrated fuel oil/kerosene cost for other purposes not elsewhere classified, in US dollars, 2020",0-2677.08,End-use Model
same as above types,n,DOLFOOTH,,Num,"Calibrated fuel oil/kerosene usage for end uses other than space heating and water heating, in US dollars, 2020",0-2677.08,End-use Model
do we want to use this?,n,BTUWD,,Num,"Total wood use, in thousand Btu, 2020",0-500000,End-use Model
imputation flag,n,ZWDAMOUNT,,Num,Imputation flag for total wood use,"0 Not imputed
1 Imputed amount and cost
-2 Not applicable, no fuel oil/kerosene use",End-use Model
,n,TOTALBTUSPH,,Num,"Total usage for space heating including electricity, natural gas, propane, and fuel oil, in thousand Btu, 2020",0-396395,End-use Model
,n,TOTALDOLSPH,,Num,"Total cost for space heating including electricity, natural gas, propane, and fuel oil, in dollars, 2020",-39.47-6512.86,End-use Model
,n,TOTALBTUWTH,,Num,"Total usage for water heating including electricity, natural gas, propane, and fuel oil, in thousand Btu, 2020",0-134610.82,End-use Model
,n,TOTALDOLWTH,,Num,"Total cost for water heating including electricity, natural gas, propane, and fuel oil, in dollars, 2020",-32.01-3464.08,End-use Model
,n,TOTALBTUOTH,,Num,"Total usage for 'Other' including electricity, natural gas, propane, and fuel oil, in thousand Btu, 2020",115.81-909682.69,End-use Model
,n,TOTALDOLOTH,,Num,"Total cost for 'Other' including electricity, natural gas, propane, and fuel oil, in dollars, 2020",-740.54-15626.76,End-use Model
,n,TOTALBTU,,Num,"Total usage including electricity, natural gas, propane, and fuel oil, in thousand Btu, 2020",1182.22-1367548.13,End-use Model
,n,TOTALDOL,,Num,"Total cost including electricity, natural gas, propane, and fuel oil, in dollars, 2020",-150.51-20043.41,End-use Model
what is this?,y,DBT1,num,Num,Dry Bulb Design Temperature (F) - temp expected to be exceeded 1% of the time,57.7-111.4,WEATHER
what is this?,y,DBT99,num,Num,Dry Bulb Design Temperature (F) - temp expected to be exceeded 99% of the time,-44.9-67.5,WEATHER
,y,BTUEL,num,Num,"Total electricity use, in thousand Btu, 2020, including self-generation of solar power",143.32-628155.47,End-use Model
,y,GWT,num,Num,Annual average ground water temperature (F) for 2020,32.1 - 80.8,WEATHER
only needed if we track type of energy usage?,outlier,WOODTYPE,cat,Num,Wood type used for space heating,"1 Wood logs or split wood
2 Pellets
-2 Not applicable",SPACE HEATING
,outlier,OUTLET,num,Num,Have outlet within 20 feet of vehicle parking,"1 Yes
0 No
-2 Not applicable",ENERGY BILLS
